event_type,level,trigger,description,file,line,recommendation,comment,status
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:488,"Intent detection failed, using fallback: {str(e)}",src/muxi/formation/agents/agent.py,488,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:980,Failed to get MCP tools for agent {self.agent_id}: {str(e)},src/muxi/formation/agents/agent.py,980,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1270,Failed to execute planned step: {str(e)},src/muxi/formation/agents/agent.py,1270,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1459,Failed to extract artifacts in planning: {e},src/muxi/formation/agents/agent.py,1459,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1503,"Planning phase failed, continuing with normal flow: {str(e)}",src/muxi/formation/agents/agent.py,1503,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:1582,Failed to call LLM with tools for agent {self.agent_id}: {str(e)},src/muxi/formation/agents/agent.py,1582,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:2122,Failed to extract artifacts: {e},src/muxi/formation/agents/agent.py,2122,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:2547,"Intent detection for clarification failed, using fallback: {str(e)}",src/muxi/formation/agents/agent.py,2547,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3011,Detected A2A loop - stopping delegation,src/muxi/formation/agents/agent.py,3011,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3287,Failed to request A2A assistance: {str(e)},src/muxi/formation/agents/agent.py,3287,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3349,Failed to get available agents for planning: {str(e)},src/muxi/formation/agents/agent.py,3349,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/agent.py:3539,Failed to create execution plan: {str(e)},src/muxi/formation/agents/agent.py,3539,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:339,Failed to add cached chunk to memory,src/muxi/formation/agents/knowledge/handler.py,339,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:395,Skipping chunk due to missing embedding,src/muxi/formation/agents/knowledge/handler.py,395,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:432,Failed to add chunk to memory,src/muxi/formation/agents/knowledge/handler.py,432,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:867,Skipping chunk due to missing embedding,src/muxi/formation/agents/knowledge/handler.py,867,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/agents/knowledge/handler.py:1074,Failed to remove cache file,src/muxi/formation/agents/knowledge/handler.py,1074,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:566,Failed to initialize document processing: {str(e)},src/muxi/formation/initialization.py,566,REPLACE with ErrorEvents.DOCUMENT_PROCESSING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:716,Failed to initialize background services: {str(e)},src/muxi/formation/initialization.py,716,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:784,"Failed to initialize clarification config, using defaults: {str(e)}",src/muxi/formation/initialization.py,784,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:830,Failed to initialize document processing config: {str(e)},src/muxi/formation/initialization.py,830,REPLACE with ErrorEvents.DOCUMENT_PROCESSING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:942,Failed to initialize embedding model for buffer memory: {str(e)},src/muxi/formation/initialization.py,942,REPLACE with ErrorEvents.MEMORY_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:995,Failed to create embedding model '{embedding_model_name}': {str(e)},src/muxi/formation/initialization.py,995,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1009,Failed to initialize default embedding model: {str(e2)},src/muxi/formation/initialization.py,1009,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1020,Failed to initialize default embedding model: {str(e)},src/muxi/formation/initialization.py,1020,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/initialization.py:1049,Failed to interpolate persistent memory secrets: {str(e)},src/muxi/formation/initialization.py,1049,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1019,Failed to find relevant SOP: {str(e)},src/muxi/formation/overlord/overlord.py,1019,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1089,SOP indexing failed (will retry on first search): {e},src/muxi/formation/overlord/overlord.py,1089,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1231,NO DESCRIPTION,src/muxi/formation/overlord/overlord.py,1231,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1334,Failed to create clarification LLM: {e},src/muxi/formation/overlord/overlord.py,1334,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:1936,"Failed to load persona file, using fallback",src/muxi/formation/overlord/overlord.py,1936,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2225,Failed to apply persona to response,src/muxi/formation/overlord/overlord.py,2225,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2253,No formation instance found during buffer memory initialization,src/muxi/formation/overlord/overlord.py,2253,REPLACE with ErrorEvents.FORMATION_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2274,No formation instance found during persistent memory initialization,src/muxi/formation/overlord/overlord.py,2274,REPLACE with ErrorEvents.FORMATION_INITIALIZATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2764,Failed to register collection '{collection_name}': {str(e)},src/muxi/formation/overlord/overlord.py,2764,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:2798,Failed to initialize A2A ClientFactory: {str(e)},src/muxi/formation/overlord/overlord.py,2798,REPLACE with ErrorEvents.A2A_MESSAGE_HANDLING_FAILED (already exists),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3276,Unexpected error updating task decomposer for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3276,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3316,Unexpected error updating workflow executor for agent '{agent_id}': {str(e)},src/muxi/formation/overlord/overlord.py,3316,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3395,Failed to deregister agent {agent_id} from external registry: {str(e)},src/muxi/formation/overlord/overlord.py,3395,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:3482,Error stopping scheduler service: {e},src/muxi/formation/overlord/overlord.py,3482,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:5343,Failed to get pending clarification: {e},src/muxi/formation/overlord/overlord.py,5343,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:5859,Failed to process clarification response: {e},src/muxi/formation/overlord/overlord.py,5859,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6379,Unified clarification failed: {e},src/muxi/formation/overlord/overlord.py,6379,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6385,Clarification analysis failed: {e},src/muxi/formation/overlord/overlord.py,6385,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:6770,Failed to analyze request for workflow: {type(e).__name__}: {str(e)},src/muxi/formation/overlord/overlord.py,6770,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:7209,Failed to handle credential error with unified system: {unified_error},src/muxi/formation/overlord/overlord.py,7209,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:9568,Failed to cache credential selection after clarification,src/muxi/formation/overlord/overlord.py,9568,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/formation/overlord/overlord.py:10147,"Failed to serialize properties to JSON, using string representation",src/muxi/formation/overlord/overlord.py,10147,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/a2a/registry_client.py:1094,Failed to parse agent card from registry,src/muxi/services/a2a/registry_client.py,1094,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/llm/llm.py:277,File size {file_size} exceeds limit,src/muxi/services/llm/llm.py,277,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/llm/llm.py:287,File blocked due to dangerous extension,src/muxi/services/llm/llm.py,287,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/llm/llm.py:674,NO DESCRIPTION,src/muxi/services/llm/llm.py,674,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/llm/llm.py:1360,Failed to emit LLM request started event,src/muxi/services/llm/llm.py,1360,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/memory/working.py:657,Failed to generate query embedding for working memory search,src/muxi/services/memory/working.py,657,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/memory/working.py:811,"Vector search failed in working memory, falling back to recency search",src/muxi/services/memory/working.py,811,REPLACE with ErrorEvents.MEMORY_OPERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:157,Text content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,157,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:194,Feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,194,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:232,Concept extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,232,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:251,Embedding generation failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,251,REPLACE with ErrorEvents.EMBEDDINGS_GENERATION_FAILED,,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:442,No JSON found in LLM response,src/muxi/services/multimodal/fusion_engine.py,442,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:455,JSON in LLM response was not a dictionary,src/muxi/services/multimodal/fusion_engine.py,455,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:463,JSON decode error in LLM response,src/muxi/services/multimodal/fusion_engine.py,463,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:471,Unexpected error parsing JSON in LLM response,src/muxi/services/multimodal/fusion_engine.py,471,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:512,Image content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,512,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:534,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,534,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:560,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,560,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:585,Vision analysis failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,585,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:669,Image content processing failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,669,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:690,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,690,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:710,Image feature extraction failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,710,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:730,Audio transcription failed in multimodal fusion,src/muxi/services/multimodal/fusion_engine.py,730,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
ErrorEvents.INTERNAL_ERROR,WARNING,src/muxi/services/multimodal/fusion_engine.py:954,Cross-modal attention computation failed,src/muxi/services/multimodal/fusion_engine.py,954,REPLACE with specific ErrorEvent type (INTERNAL_ERROR too generic),,
